,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
931,002609,捷顺科技,2.74,19.49,49.026,56.6816,0.0851,290.6875,0.4366
932,601599,鹿港文化,2.73,4.56,17.7031,73.1121,0.0817,1603.2137,1.7931
933,002772,众兴菌业,2.72,19.96,29.7697,63.8434,0.171,319.7531,0.8564
934,300483,沃施股份,2.72,5.73,24.6862,11.0071,0.1789,192.0821,3.1232
935,600129,太极集团,2.72,0.78,32.3696,34.7479,0.0813,4444.1123,10.4103
936,603389,亚振家居,2.71,9.04,58.3984,22.9589,0.1048,253.9561,1.1598
937,600330,天通股份,2.7,9.84,23.5838,100.4713,0.1209,1020.5948,1.2289
938,600122,宏图高科,2.69,2.57,9.2388,220.1819,0.1907,8560.3151,7.4169
939,002865,钧达股份,2.68,4.34,26.1868,21.4569,0.1788,493.492,4.1124
940,002703,浙江世宝,2.68,7.27,21.1476,39.7151,0.1257,546.2258,1.7293
941,600891,秋林集团,2.68,2.76,8.1477,79.9977,0.1295,2895.2053,4.6879
942,300215,电科院,2.67,17.22,52.2201,51.0431,0.0673,296.2572,0.3906
943,000975,银泰资源,2.67,24.17,61.6042,104.103,0.0962,430.5975,0.3981
944,000712,锦龙股份,2.66,750.39,80.3625,96.7399,0.1079,12.8919,0.0143
945,000818,方大化工,2.65,4.08,19.6781,61.0165,0.0882,1495.0817,2.1616
946,002537,海联金汇,2.64,10.53,28.7527,177.8852,0.1421,1689.2231,1.3499
947,601991,大唐发电,2.64,3.59,15.619,1080.774,0.0811,30047.916,2.2575
948,002813,路畅科技,2.64,4.13,27.7246,17.1897,0.1432,415.8459,3.4653
949,002733,雄韬股份,2.62,4.37,14.3986,58.0678,0.1658,1326.295,3.7881
950,600449,宁夏建材,2.61,5.56,27.752,113.2416,0.2368,2033.1413,4.2518
951,002165,红宝丽,2.61,3.6,15.5457,40.5862,0.0674,1124.7403,1.8681
952,600243,青海华鼎,2.6,9.79,19.8097,46.3764,0.1056,473.5924,1.0791
953,300254,仟源医药,2.6,5.05,65.6488,21.3095,0.1022,421.2141,2.022
954,002644,佛慈制药,2.6,15.52,28.8624,34.5053,0.0675,222.2706,0.4352
955,300609,汇纳科技,2.59,17.67,71.1254,10.9406,0.1094,61.9113,0.6191
956,002778,高科石化,2.59,5.46,14.227,15.6448,0.1755,286.2854,3.2127
957,300582,英飞特,2.59,7.04,33.2921,23.8583,0.1204,338.5702,1.7099
958,002805,丰元股份,2.58,9.76,18.8888,14.1301,0.1458,144.666,1.4927
959,300019,硅宝科技,2.58,5.8,24.4614,18.4658,0.0558,318.1755,0.9615
960,300035,中科电气,2.58,17.27,40.0565,28.5915,0.0551,165.5024,0.3194
961,002675,东诚药业,2.58,10.34,52.6937,72.8552,0.1035,704.2049,1.0008
962,000795,英洛华,2.57,6.38,22.0918,52.1299,0.0459,816.2181,0.7199
963,000908,景峰医药,2.57,6.46,75.2705,58.7023,0.0667,907.7997,1.0318
964,002393,力生制药,2.57,14.91,60.4744,78.3835,0.4296,525.4575,2.8799
965,002045,国光电器,2.56,2.47,17.3654,34.4311,0.0825,1392.6957,3.3405
966,600982,宁波热电,2.56,8.45,14.7276,63.2948,0.0847,748.7029,1.0023
967,600336,澳柯玛,2.56,1.93,22.0496,46.3025,0.0596,2397.5481,3.0866
968,600361,华联综超,2.56,1.08,21.6904,69.1585,0.1038,6359.0763,9.5509
969,300475,聚隆科技,2.55,15.69,30.4111,29.2905,0.1464,186.6545,0.9332
970,000584,友利控股,2.55,7.02,18.1514,39.733,0.0647,565.6197,0.9222
971,603577,汇金通,2.55,5.87,22.375,21.4835,0.1841,365.8184,3.1352
972,002799,环球印务,2.54,5.85,20.8716,12.9533,0.0863,221.3641,1.4757
973,300042,朗科科技,2.54,4.67,8.8889,22.8208,0.1708,487.9973,3.6526
974,000990,诚志股份,2.53,14.09,32.6056,396.2511,0.3162,2811.3119,2.2436
975,002017,东信和平,2.53,4.04,27.6665,23.3791,0.0674,578.6719,1.6704
976,002673,西部证券,2.53,30.69,41.6862,437.4548,0.1249,1425.0417,0.4069
977,300541,先进数通,2.53,4.94,20.504,18.1525,0.1512,366.7529,3.0562
978,002318,久立特材,2.53,4.85,20.7979,66.7203,0.0792,1374.388,1.6332
979,000088,盐田港,2.52,97.37,48.595,153.5276,0.079,157.6635,0.0811
980,300205,天喻信息,2.52,2.78,24.0,29.5797,0.0687,1060.3652,2.4656
981,603009,北特科技,2.51,7.34,23.9982,33.0113,0.2514,449.5498,3.4248
982,300305,裕兴股份,2.5,13.36,16.2092,35.3705,0.122,264.7345,0.9135
983,600586,金晶科技,2.5,5.51,23.3706,103.8327,0.0711,1882.2074,1.2901
984,000728,国元证券,2.49,32.68,42.6716,513.7183,0.1743,1571.612,0.5334
985,600580,卧龙电气,2.49,2.61,22.2192,129.8462,0.1007,4967.7103,3.8542
986,000636,风华高科,2.49,7.58,22.1698,111.6895,0.1247,1472.0373,1.6443
987,300148,天舟文化,2.48,30.36,63.7805,110.1398,0.1303,362.6668,0.4292
988,300329,海伦钢琴,2.48,9.71,26.7405,20.225,0.0804,208.0948,0.8281
989,002645,华宏科技,2.48,6.74,19.1517,39.542,0.1887,586.3278,2.7994
990,002380,科远股份,2.47,20.78,41.9795,49.3325,0.2055,237.398,0.9891
991,002331,皖通科技,2.46,6.66,21.7726,32.1891,0.0918,483.1446,1.3791
992,002641,永高股份,2.46,3.22,22.1891,63.1715,0.0562,1961.6275,1.7464
993,002519,银河电子,2.45,12.19,30.6881,90.8528,0.0795,745.0271,0.6522
994,000722,湖南发展,2.45,45.63,58.3975,67.93,0.1463,148.8392,0.3206
995,002767,先锋电子,2.44,12.15,34.8089,16.4044,0.1093,134.9092,0.8993
996,603696,安记食品,2.43,14.87,34.6041,16.9946,0.1416,114.2646,0.9522
997,603869,北部湾旅,2.43,9.71,41.223,87.22,0.25,897.8479,2.574
998,002348,高乐股份,2.43,10.96,24.9699,30.4419,0.0321,277.5324,0.293
999,000905,厦门港务,2.42,0.98,3.7711,63.8515,0.1202,6483.2196,12.2094
1000,603855,华荣股份,2.41,5.82,49.6362,32.0735,0.0968,550.8485,1.6638
1001,600620,天宸股份,2.41,252.16,40.2707,62.0359,0.0903,24.6013,0.0358
1002,600727,鲁北化工,2.41,10.22,26.4854,26.8671,0.0765,262.6307,0.7482
1003,600059,古越龙山,2.41,10.48,33.7743,94.2123,0.1165,898.1407,1.1108
1004,000635,英力特,2.39,7.05,17.7988,71.081,0.2345,1007.6608,3.3246
1005,000656,金科股份,2.39,4.37,17.0763,455.5923,0.0852,10415.4006,1.9492
1006,300437,清水源,2.39,9.24,30.0253,28.4391,0.1302,307.6337,1.409
1007,002513,蓝丰生化,2.37,7.13,29.7272,60.7557,0.1786,851.4681,2.5036
1008,603139,康惠制药,2.36,13.56,56.4209,20.527,0.2055,151.2681,1.5144
1009,002013,中航机电,2.36,4.46,22.7491,180.2338,0.0749,4034.2175,1.6769
1010,603637,镇海股份,2.36,18.17,27.7627,16.3596,0.123,90.0244,0.6768
1011,002196,方正电机,2.36,10.46,23.7258,56.8688,0.1261,543.6403,1.2056
1012,600722,金牛化工,2.35,4.88,11.1546,21.3105,0.0313,435.9799,0.6408
1013,300430,诚益通,2.34,14.15,36.9078,34.6453,0.3056,244.7916,2.1598
1014,002669,康达新材,2.33,15.38,32.9134,38.08,0.1649,247.5279,1.0724
1015,002225,濮耐股份,2.33,4.53,32.2942,55.7964,0.0626,1229.4028,1.3808
1016,603019,中科曙光,2.32,3.13,20.0192,67.7409,0.1053,2159.4195,3.3582
1017,000612,焦作万方,2.32,4.71,1.8448,107.7523,0.0903,2284.6615,1.9163
1018,002029,七匹狼,2.31,9.51,36.2134,122.0052,0.1614,1282.0111,1.6965
1019,600370,三房巷,2.31,6.14,15.7593,29.0725,0.0364,473.389,0.5937
1020,000628,高新发展,2.3,5.23,21.4484,17.1929,0.0551,328.5029,1.0546
1021,002471,中超控股,2.29,1.41,14.4846,42.3264,0.0333,2998.6368,2.3648
1022,603177,德创环保,2.27,3.25,23.6473,11.4785,0.0568,353.1666,1.7483
1023,002341,新纶科技,2.27,8.18,26.15,73.951,0.1469,903.3017,1.795
1024,603088,宁波精达,2.26,7.36,33.598,10.6972,0.1337,145.2336,1.8154
1025,002363,隆基机械,2.26,4.66,16.7755,42.9186,0.1112,920.469,2.3854
1026,000613,*ST东海A,2.26,11.38,65.1827,1.7193,0.0047,15.0963,0.0414
1027,002607,亚夏汽车,2.26,1.48,7.1511,42.5925,0.0519,2877.4174,3.5076
1028,002523,天桥起重,2.25,9.1,27.1465,42.011,0.0415,461.5108,0.456
1029,601168,西部矿业,2.23,1.71,8.8449,260.0403,0.1091,15155.6099,6.3598
1030,600719,大连热电,2.23,3.38,14.4194,16.5568,0.0409,489.0678,1.2087
1031,600200,江苏吴中,2.22,3.64,14.9286,66.1381,0.0916,1815.802,2.5153
1032,000547,航天发展,2.21,13.18,42.1659,115.8377,0.081,878.3795,0.6144
1033,300629,新劲刚,2.21,7.12,30.7463,7.3673,0.1105,103.4547,1.5518
1034,600482,中国动力,2.2,4.81,15.4735,560.7197,0.3224,11641.025,6.6933
1035,300433,蓝思科技,2.2,3.59,23.9859,311.0601,0.1188,8660.977,3.3083
1036,601369,陕鼓动力,2.2,7.68,23.2605,131.6379,0.0803,1713.4416,1.0455
1037,002740,爱迪尔,2.2,3.5,7.6614,31.2184,0.0944,889.6029,2.6909
1038,600589,广东榕泰,2.17,9.5,25.8167,65.2833,0.0925,686.6897,0.9736
1039,300479,神思电子,2.17,5.87,38.7914,8.7219,0.0545,148.3534,0.9272
1040,600888,新疆众和,2.17,3.08,13.2389,71.9892,0.0863,2332.315,2.7979
1041,002483,润邦股份,2.16,6.29,28.1498,52.6251,0.0782,836.5023,1.2439
1042,300282,汇冠股份,2.16,6.13,22.6731,51.8832,0.2079,846.3004,3.3914
1043,600137,浪莎股份,2.15,10.88,20.9223,9.9836,0.1026,91.6826,0.943
1044,300227,光韵达,2.15,7.65,43.6603,14.1372,0.0943,184.6689,1.2329
1045,002137,麦达数字,2.15,8.79,24.3752,35.7044,0.062,405.8278,0.7048
1046,002469,三维工程,2.15,6.55,24.2146,24.8988,0.0494,379.5828,0.7542
1047,002612,朗姿股份,2.14,5.13,52.3527,54.2792,0.1356,1057.3296,2.6433
1048,300517,海波重科,2.14,9.65,24.3729,12.7773,0.1247,132.3704,1.2926
1049,002828,贝肯能源,2.13,8.84,24.7879,18.1081,0.1545,204.7578,1.747
1050,300366,创意信息,2.12,11.64,27.396,60.3093,0.1147,517.6946,0.985
1051,300309,吉艾科技,2.12,8.78,30.9609,30.4951,0.063,347.0729,0.717
1052,600178,东安动力,2.1,4.05,11.625,39.3718,0.0852,970.0349,2.0992
1053,002571,*ST德力,2.09,8.26,20.651,31.4691,0.0802,380.8149,0.9715
1054,002530,金财互联,2.09,22.79,48.9511,79.0587,0.1611,346.768,0.7066
1055,002682,龙洲股份,2.08,3.41,17.086,54.7302,0.1459,1604.6903,4.2801
1056,300419,浩丰科技,2.08,14.49,29.9746,30.7114,0.0835,211.9343,0.5762
1057,600576,万家文化,2.07,12.27,31.2292,38.7554,0.061,315.8246,0.4973
1058,300259,新天科技,2.07,15.31,46.5804,35.93,0.0672,234.6147,0.439
1059,000420,吉林化纤,2.07,5.71,12.4695,57.2566,0.029,1001.2138,0.508
1060,300201,海伦哲,2.06,4.89,26.7914,28.3152,0.0275,578.8971,0.5628
1061,300300,汉鼎宇佑,2.06,21.36,31.5337,45.8848,0.0998,214.7661,0.4674
1062,002246,北化股份,2.06,4.13,22.2753,25.6891,0.062,621.8231,1.5031
1063,002576,通达动力,2.05,3.26,9.5996,17.8171,0.1079,545.5186,3.3041
1064,600262,北方股份,2.05,7.92,20.8187,21.3125,0.1253,268.852,1.5814
1065,603559,中通国脉,2.05,4.91,14.755,10.6594,0.0807,216.9542,1.6435
1066,002125,湘潭电化,2.04,6.45,25.5496,22.0143,0.0636,340.8305,0.9861
1067,000987,越秀金控,2.04,20.01,28.6579,257.64,0.1158,1287.082,0.5787
1068,600490,鹏欣资源,2.04,5.93,15.894,113.1581,0.0601,1905.6391,1.0129
1069,600892,大晟文化,2.04,34.93,80.2136,34.7968,0.0621,99.5969,0.178
1070,300353,东土科技,2.03,12.86,53.7007,43.5009,0.0841,338.09,0.654
1071,002160,常铝股份,2.03,3.45,17.4905,64.6719,0.0892,1871.8829,2.5845
1072,600278,东方创业,2.02,1.08,5.747,79.8254,0.1528,7383.4158,14.1379
1073,600517,置信电气,2.02,2.6,13.687,68.266,0.0503,2615.5801,1.9286
1074,300356,光一科技,2.01,14.09,28.4901,28.9906,0.0698,205.6109,0.495
1075,601600,中国铝业,2.01,0.82,7.0058,751.313,0.0504,91310.57,6.1266
1076,300371,汇中股份,2.0,16.01,60.3569,10.9944,0.0916,68.6324,0.5719
1077,603033,三维股份,1.99,4.99,17.2436,21.7457,0.1712,435.5396,3.4299
1078,300059,东方财富,1.99,54.31,58.073,260.101,0.0606,478.9023,0.1116
1079,600353,旭光股份,1.98,4.17,17.8243,21.3063,0.0391,510.0114,0.938
1080,600353,旭光股份,1.98,4.17,17.8243,21.3063,0.0391,510.0114,0.938
1081,300377,赢时胜,1.97,25.61,81.5668,50.099,0.0674,195.6159,0.2634
1082,600603,广汇物流,1.97,37.23,79.7094,111.8928,0.1782,300.5074,0.4786
1083,002255,海陆重工,1.96,10.01,28.8835,46.289,0.0745,461.9873,0.7443
1084,300534,陇神戎发,1.96,10.67,31.4571,13.9173,0.0458,130.3682,0.4297
1085,600103,青山纸业,1.95,5.01,21.6609,63.608,0.0358,1269.1893,0.7155
1086,002604,龙力生物,1.95,9.63,31.6061,60.8683,0.1015,632.0277,1.0541
1087,002355,兴民智通,1.94,4.7,21.4468,40.0039,0.0778,849.8299,1.6543
1088,002500,山西证券,1.93,11.3,17.3291,237.384,0.0839,2099.0055,0.742
1089,002830,名雕股份,1.9,3.62,28.9895,10.7565,0.0806,296.7769,2.2257
1090,600776,东方通信,1.89,5.5,17.8939,56.0587,0.0446,1018.3474,0.8107
1091,600721,百花村,1.89,17.08,30.5937,44.1024,0.1101,258.1165,0.6446
1092,002443,金洲管道,1.89,2.46,9.2483,38.4478,0.0738,1557.631,2.9923
1093,002115,三维通信,1.87,3.76,25.6986,17.0028,0.0408,451.4223,1.0844
1094,002208,合肥城建,1.87,2.8,23.7127,30.8242,0.0962,1097.1487,3.4275
1095,002060,粤水电,1.86,1.71,12.4671,51.42,0.0427,3005.8013,2.5001
1096,300195,长荣股份,1.86,14.9,32.5396,73.3619,0.1692,492.2184,1.1354
1097,300052,中青宝,1.85,7.23,53.3875,12.0406,0.0461,166.529,0.6379
1098,300339,润和软件,1.85,9.37,38.0867,65.2917,0.0912,696.0804,0.9729
1099,600141,兴发集团,1.84,1.38,14.8672,109.6325,0.214,7906.126,15.4344
1100,600510,黑牡丹,1.83,4.19,14.7447,139.3306,0.133,3325.0199,3.1754
1101,300238,冠昊生物,1.83,12.98,73.3712,25.6982,0.0969,197.9309,0.7464
1102,300248,新开普,1.83,8.15,55.4054,22.0884,0.068,271.0093,0.8348
1103,002037,久联发展,1.83,1.9,19.7066,37.6767,0.115,1977.1138,6.0394
1104,002288,超华科技,1.82,4.96,15.6416,31.1231,0.0334,626.2759,0.6722
1105,300152,科融环境,1.82,7.37,25.1142,25.3054,0.0355,343.1904,0.4814
1106,002012,凯恩股份,1.81,4.67,24.8639,21.8396,0.0467,467.5904,0.9999
1107,600051,宁波联合,1.81,1.6,11.8961,35.9505,0.1156,2233.192,7.1834
1108,600864,哈投股份,1.81,38.05,30.9425,255.381,0.1211,671.0934,0.3182
1109,002723,金莱特,1.81,2.1,10.2701,11.867,0.0635,564.2735,3.0223
1110,002593,日上集团,1.8,3.72,15.7325,32.5642,0.0464,873.7692,1.2462
1111,000521,美菱电器,1.79,1.08,17.8634,92.075,0.0881,8517.7942,8.1541
1112,601777,力帆股份,1.79,1.92,13.4397,120.9624,0.0962,6297.8102,5.0127
1113,002574,明牌珠宝,1.79,2.97,10.9339,55.8305,0.1057,1875.47,3.552
1114,300513,恒泰实达,1.78,6.45,27.454,9.7042,0.1274,150.306,1.9735
1115,600220,江苏阳光,1.77,3.55,22.6699,35.2862,0.0197,993.033,0.5568
1116,300337,银邦股份,1.76,3.1,11.7367,27.5229,0.0334,887.3471,1.0796
1117,300556,丝路视觉,1.76,3.14,38.1639,6.9294,0.0623,220.4324,1.9834
1118,002113,天润数娱,1.75,18.77,93.8745,17.1541,0.0227,91.3752,0.1211
1119,300451,创业软件,1.74,6.59,45.684,32.6862,0.1345,495.606,2.0399
1120,002226,江南化工,1.74,9.3,46.6306,63.045,0.0691,677.6292,0.7436
1121,300397,天和防务,1.73,11.23,42.1913,20.3669,0.0848,181.3431,0.7555
1122,002243,通产丽星,1.72,4.51,22.8451,25.5873,0.0701,566.4298,1.552
1123,002010,传化智联,1.7,3.27,16.9604,189.4232,0.0581,5786.4231,1.7761
1124,603002,宏昌电子,1.68,3.37,11.0127,17.4658,0.0284,517.6534,0.8425
1125,000859,国风塑业,1.67,4.39,10.4211,24.0045,0.0324,545.7041,0.7379
1126,300012,华测检测,1.67,4.7,46.2117,40.0136,0.0238,849.5833,0.5073
1127,000416,民生控股,1.66,359.9,99.6147,14.3577,0.0269,3.9893,0.0075
1128,002249,大洋电机,1.66,3.65,19.6074,145.0343,0.0612,3966.2827,1.6738
1129,300321,同大股份,1.66,4.28,18.1705,9.6353,0.1085,225.1152,2.535
1130,000790,泰合健康,1.65,4.29,47.8098,11.2015,0.0259,260.6156,0.6046
1131,000856,冀东装备,1.65,0.55,10.6496,4.9084,0.0216,876.9917,3.8633
1132,002176,江特电机,1.64,6.08,24.5417,62.0784,0.0422,1020.8626,0.6948
1133,002816,和科达,1.64,5.23,33.292,8.4688,0.0846,161.628,1.6162
1134,002481,双塔食品,1.63,5.33,13.6793,43.4033,0.0343,813.8006,0.6441
1135,002384,东山精密,1.61,1.94,12.9976,119.3306,0.1114,6120.6321,5.7146
1136,300036,超图软件,1.6,6.45,60.4537,26.0206,0.0578,403.2617,0.8969
1137,002296,辉煌科技,1.59,11.55,43.3,24.9685,0.0662,216.0076,0.5734
1138,000980,众泰汽车,1.59,3.84,17.5112,222.2657,0.1214,5786.5928,3.1619
1139,000514,渝开发,1.58,8.3,22.1194,47.0137,0.0557,565.9529,0.6707
1140,601313,江南嘉捷,1.58,2.58,28.9389,26.1309,0.0657,1010.1587,2.5433
1141,002389,南洋科技,1.56,8.21,23.1932,54.7158,0.0771,666.1149,0.9397
1142,600593,大连圣亚,1.56,4.59,50.3458,6.1093,0.0664,132.8953,1.4445
1143,000716,黑芝麻,1.56,2.95,27.6594,27.5817,0.0432,932.3733,1.4623
1144,300159,新研股份,1.55,18.75,41.1994,91.437,0.0613,487.5196,0.3271
1145,002265,西仪股份,1.55,3.2,18.8638,14.9162,0.0468,464.7132,1.4587
1146,300346,南大光电,1.55,23.98,48.6056,18.7171,0.1163,78.0341,0.485
1147,002547,春兴精工,1.55,3.27,19.1724,48.1089,0.0426,1469.4456,1.3026
1148,300045,华力创通,1.54,8.72,49.3595,20.1031,0.0348,230.3122,0.3997
1149,603036,如通股份,1.54,15.39,39.4528,14.6759,0.0721,95.3425,0.4688
1150,600119,长江投资,1.54,0.86,7.1054,14.4149,0.0468,1671.6863,5.4381
1151,000682,东方电子,1.53,2.55,33.5781,26.1954,0.0267,1024.7319,1.0476
1152,002438,江苏神通,1.53,8.05,35.3521,25.8544,0.0532,320.9908,0.6606
1153,002102,冠福股份,1.53,2.0,5.214,78.6016,0.0298,3920.6385,1.4885
1154,300631,久吾高科,1.52,8.09,40.8683,8.2905,0.1292,102.4323,1.597
1155,600851,海欣股份,1.52,13.78,25.8539,61.3905,0.0508,445.4423,0.369
1156,300390,天华超净,1.52,3.66,20.18,12.3981,0.0359,337.8838,0.9806
1157,002313,日海通讯,1.5,2.82,22.0054,28.7096,0.092,1016.9159,3.2593
1158,300177,中海达,1.5,5.88,46.7146,24.2701,0.0543,412.6651,0.9236
1159,600052,浙江广厦,1.49,18.18,51.0713,32.1757,0.0369,176.9487,0.2029
1160,600063,皖维高新,1.49,3.4,17.5104,73.2507,0.038,2149.0727,1.1158
1161,600773,西藏城投,1.48,6.63,20.7968,38.4794,0.0527,579.5193,0.7947
1162,002721,金一文化,1.48,0.53,11.6505,33.2985,0.0513,6236.5471,9.6237
1163,002549,凯美特气,1.47,7.49,41.071,13.211,0.0232,176.2992,0.3109
1164,300247,乐金健康,1.47,7.69,30.7851,34.4607,0.0428,448.0347,0.5567
1165,300492,山鼎设计,1.46,6.57,38.3445,4.3675,0.0524,66.4149,0.7982
1166,002413,雷科防务,1.45,17.08,50.6621,50.4643,0.0461,295.3504,0.2701
1167,600527,江南高纤,1.44,4.3,13.134,23.284,0.029,540.6392,0.674
1168,603330,上海天洋,1.43,4.19,25.3194,8.4072,0.1401,200.2293,3.3371
1169,000099,中信海直,1.43,7.46,14.6423,41.3218,0.0681,553.6366,0.9134
1170,002383,合众思壮,1.43,7.9,47.4492,50.2892,0.0685,636.3632,0.8679
1171,002276,万马股份,1.43,1.78,14.3671,57.1866,0.0608,3203.4192,3.4109
1172,002696,百洋股份,1.42,1.66,10.5422,14.5526,0.0826,874.4515,4.9684
1173,002162,悦心健康,1.41,3.03,35.8052,12.2523,0.0143,404.2723,0.4744
1174,600753,东方银星,1.41,3.71,5.2642,2.043,0.0159,54.9413,0.4292
1175,002414,高德红外,1.4,14.65,62.893,46.3041,0.0741,315.9701,0.5061
1176,300064,豫金刚石,1.4,16.53,25.8835,94.3529,0.0782,570.4608,0.4732
1177,600266,北京城建,1.4,6.73,27.0695,264.2668,0.1686,3922.547,2.5031
1178,002580,圣阳股份,1.4,2.33,17.5935,16.6399,0.0469,713.6321,2.0136
1179,300276,三丰智能,1.38,5.4,25.3738,8.4609,0.0225,156.48,0.4179
1180,002577,雷柏科技,1.37,5.64,27.7962,16.2731,0.0574,288.2563,1.0173
1181,002164,宁波东力,1.36,4.56,22.6316,15.0766,0.0338,330.6161,0.7419
1182,000949,新乡化纤,1.36,2.61,13.4051,48.8777,0.0388,1869.217,1.4862
1183,002395,双象股份,1.35,1.95,10.4816,11.4554,0.064,586.0327,3.2774
1184,300322,硕贝德,1.34,0.98,21.4991,7.8931,0.0193,804.8076,1.9749
1185,002073,软控股份,1.34,4.94,21.4598,61.6697,0.0659,1247.8499,1.3339
1186,600111,北方稀土,1.32,2.74,19.3442,111.9606,0.0308,4075.3791,1.1217
1187,002515,金字火腿,1.31,9.55,50.2566,18.2093,0.0186,190.5211,0.1947
1188,002230,科大讯飞,1.31,5.1,48.844,107.2836,0.0772,2102.3627,1.5139
1189,000831,五矿稀土,1.31,9.55,12.7675,26.4196,0.0269,276.5671,0.2819
1190,002848,高斯贝尔,1.28,2.64,25.3316,10.7056,0.064,405.5082,2.426
1191,002670,国盛金控,1.28,23.82,12.0338,150.6851,0.1006,632.5222,0.4222
1192,600080,金花股份,1.27,3.85,63.3035,13.9045,0.0455,360.8239,1.1818
1193,600543,莫高股份,1.27,11.9,58.9324,14.2472,0.0443,119.6347,0.3725
1194,600774,汉商集团,1.27,1.5,32.5484,7.302,0.0418,485.9963,2.7838
1195,600826,兰生股份,1.21,2.75,6.4378,45.9538,0.1092,1670.421,3.9711
1196,600558,大西洋,1.21,2.24,16.2187,22.5737,0.0251,1005.5988,1.1203
1197,600839,四川长虹,1.2,0.44,13.7054,154.525,0.0334,34763.2043,7.5306
1198,000537,广宇发展,1.16,1.86,20.908,26.766,0.0522,1436.2689,2.8012
1199,002274,华昌化工,1.15,1.13,10.2317,30.2873,0.0477,2667.2344,4.2009
1200,002149,西部材料,1.15,3.13,20.0261,20.1064,0.0472,640.6372,1.5059
1201,002274,华昌化工,1.15,1.13,10.2317,30.2873,0.0477,2667.2344,4.2009
1202,300675,建科院,1.14,2.31,33.3736,3.2966,0.0299,142.277,1.2934
1203,600277,亿利洁能,1.14,2.27,9.649,160.8938,0.0587,7069.601,2.5811
1204,600011,华能国际,1.13,1.1,11.489,787.5725,0.0518,71433.6887,4.6994
1205,000812,陕西金叶,1.11,2.77,25.3227,10.1195,0.0226,364.8338,0.8154
1206,000917,电广传媒,1.11,3.22,22.857,122.0117,0.086,3788.0148,2.6722
1207,600078,澄星股份,1.1,1.4,18.7548,20.1738,0.0304,1439.9819,2.1733
1208,600375,华菱星马,1.1,0.96,14.5963,30.1618,0.0542,3110.9199,5.5977
1209,300318,博晖创新,1.07,8.12,53.5696,15.5779,0.0189,191.7162,0.2333
1210,300448,浩云科技,1.07,3.82,43.0596,7.2585,0.0358,190.0138,0.9384
1211,002253,川大智胜,1.07,14.03,33.849,13.7036,0.0607,97.6244,0.4326
1212,000939,凯迪生态,1.07,5.76,32.1054,128.497,0.0326,2227.2769,0.5667
1213,002545,东方铁塔,1.06,8.74,30.5315,73.8305,0.056,844.0575,0.6411
1214,300472,新元科技,1.04,3.18,30.7641,4.0303,0.0403,126.5847,1.2657
1215,603996,中新科技,1.04,0.67,6.4541,14.2944,0.0476,2118.9736,7.0597
1216,002674,兴业科技,1.03,2.64,9.9663,24.1691,0.0799,913.8269,3.0241
1217,300552,万集科技,1.01,3.26,44.3022,7.3222,0.0686,224.1936,2.1011
1218,300229,拓尔思,1.01,5.34,68.0393,16.8105,0.0356,314.2787,0.6663
1219,002188,巴士在线,1.0,6.19,40.8073,21.2793,0.071,343.6456,1.147
1220,600256,广汇能源,0.99,4.15,31.4969,109.7042,0.021,2640.3908,0.5056
1221,600050,中国联通,0.99,0.56,25.3464,778.4373,0.0367,138159.9311,6.518
1222,002198,嘉应制药,0.99,5.3,72.1329,9.8993,0.0195,186.7526,0.3679
1223,002512,达华智能,0.98,2.07,14.0891,27.5463,0.0251,1325.0992,1.2097
1224,002719,麦趣尔,0.98,4.32,43.0115,11.3567,0.1043,262.588,2.4126
1225,000929,兰州黄河,0.97,2.13,26.677,7.0771,0.038,331.3491,1.7836
1226,603636,南威软件,0.97,4.37,31.9288,8.6431,0.0212,197.7328,0.486
1227,300257,开山股份,0.96,2.96,25.8087,32.194,0.0375,1087.2933,1.2672
1228,600740,山西焦化,0.96,0.74,9.8667,19.8903,0.0259,2671.1627,3.4885
1229,002528,英飞拓,0.93,2.3,28.5947,26.3979,0.0252,1142.7771,1.0921
1230,600127,金健米业,0.93,0.53,9.6204,6.9877,0.0108,1312.8525,2.0456
1231,300202,聚龙股份,0.93,7.18,38.4454,15.9483,0.029,222.0491,0.404
1232,601949,中国出版,0.91,2.23,30.9498,38.6775,0.0265,1727.604,1.1849
1233,600448,华纺股份,0.89,0.58,6.6985,7.6653,0.0181,1310.8585,3.1036
1234,002610,爱康科技,0.89,2.33,17.9242,50.87,0.0113,2175.2123,0.4843
1235,002578,闽发铝业,0.88,2.52,9.3778,12.9311,0.013,512.5082,0.5186
1236,300520,科大国创,0.87,1.72,39.1715,4.6491,0.0483,269.9958,2.8102
1237,000802,北京文化,0.87,23.18,74.8104,38.6574,0.0532,166.7309,0.2295
1238,002526,山东矿机,0.87,3.03,16.5975,14.9717,0.028,494.1049,0.9252
1239,600583,海油工程,0.87,4.78,18.9349,199.8504,0.0452,4178.3372,0.945
1240,600698,湖南天雁,0.86,1.75,19.1893,5.778,0.0059,329.2177,0.3387
1241,300364,中文在线,0.84,7.28,57.6826,21.6591,0.076,297.1705,1.0436
1242,300250,初灵信息,0.83,9.47,61.6501,13.5172,0.0581,142.6622,0.6142
1243,002342,巨力索具,0.82,2.77,20.0745,20.1453,0.0209,726.1122,0.7563
1244,600537,亿晶光电,0.82,1.23,14.0709,29.55,0.0251,2392.9816,2.0342
