,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
2829,600397,安源煤业,煤炭开采,江西,0.0,9.9,9.9,733564.81,311382.72,319658.81,186328.3,1.88,-0.054,1.44,3.23,20020702,-176854.67,-1.79,29.82,61.05,10.03,-5.98,66729
2830,2494,华斯股份,服饰,河北,232.58,2.59,3.86,250580.88,118131.26,42089.05,124963.86,3.24,0.029,5.19,2.59,20101102,31867.5,0.83,19.09,27.49,32.95,4.52,61931
2831,816,智慧农业,机械基件,江苏,480.26,13.36,14.19,669941.81,321977.97,125477.81,141436.27,1.0,0.004,2.35,3.07,19970818,42691.78,0.3,4.28,-47.09,13.46,1.03,104111
2832,2197,证通电子,电器仪表,深圳,321.07,3.4,5.2,503859.69,304939.06,79374.13,180561.27,3.47,0.01,5.27,2.35,20071218,40399.4,0.78,64.76,37.06,20.56,1.36,58581
2833,599,青岛双星,汽车配件,山东,45.97,6.28,6.75,811973.13,438633.09,173880.38,119546.46,1.77,0.036,3.97,1.69,19960430,74106.06,1.1,1.17,1.31,16.12,2.25,71494
2834,300405,科隆股份,化工原料,辽宁,277.71,0.48,1.17,174340.0,113513.82,21158.35,59182.55,5.05,0.018,7.92,2.54,20141030,22584.49,1.93,7.6,53.29,24.22,1.41,8605
2835,2236,大华股份,电器仪表,浙江,36.49,17.02,28.99,1699798.63,1413038.5,106411.36,59699.69,0.21,0.339,3.13,7.91,20080520,485424.44,1.67,50.81,38.5,39.45,13.17,43412
2836,2352,顺丰控股,仓储物流,安徽,68.87,1.33,41.84,4330362.5,1963221.63,1182151.63,832761.56,1.99,0.185,5.1,9.99,20100205,832631.0,1.99,25.55,13.76,20.1,5.0,60668
2837,2191,劲嘉股份,广告包装,深圳,19.95,13.03,13.06,636935.06,217011.41,168246.19,29075.97,0.22,0.232,3.48,2.66,20071205,258774.27,1.98,9.27,-13.92,44.73,21.32,64866
2838,526,*ST紫学,文教休闲,福建,15.01,0.96,0.96,353125.94,143176.69,14877.57,5808.39,0.6,1.044,1.49,21.09,19931101,-1428.72,-0.15,640.41,972.72,34.77,6.17,16120
2839,637,茂化实华,石油加工,广东,25.97,3.66,5.2,124938.35,75160.06,36629.9,697.15,0.01,0.069,1.72,4.19,19961114,16640.25,0.32,86.6,231.12,6.82,3.23,40621
2840,300029,天龙光电,专用机械,江苏,0.0,1.93,2.0,60923.01,42035.53,13685.12,83449.61,4.17,-0.086,0.86,10.77,20091225,-88848.74,-4.44,-61.83,-1.67,22.72,-103.64,15784
2841,600131,岷江水电,水力发电,四川,55.03,3.97,5.04,238116.63,18434.82,140270.09,4714.3,0.09,0.075,2.1,3.91,19980402,35047.3,0.7,-34.16,-69.59,10.53,10.47,48980
2842,2530,金财互联,专用机械,江苏,89.14,1.71,4.91,424659.66,213380.41,25253.01,295384.72,6.02,0.161,7.7,3.73,20101231,30721.89,0.63,97.87,954.65,48.95,22.8,10454
2843,300172,中电环保,环境保护,江苏,42.63,3.43,5.07,192420.92,130577.92,10620.37,12160.7,0.24,0.114,2.25,4.33,20110201,46245.06,0.91,8.83,21.06,30.73,17.51,46899
2844,708,大冶特钢,特种钢,湖北,15.19,4.49,4.49,616485.5,341577.88,264026.84,48565.34,1.08,0.421,8.51,1.5,19970326,266155.28,5.92,47.19,30.0,11.33,3.91,24527
2845,628,高新发展,园区开发,四川,92.67,1.88,3.11,370232.25,320685.59,13954.86,72843.11,2.34,0.055,2.4,4.27,19961118,-30293.73,-0.97,-59.26,230.65,21.45,5.23,28065
2846,2613,北玻股份,专用机械,河南,0.0,5.01,9.37,207054.31,127024.42,54160.05,22064.7,0.24,-0.028,1.58,2.92,20110830,25375.1,0.27,4.32,-333.2,21.21,-5.9,34887
2847,600681,百川能源,供气供热,湖北,41.92,3.27,9.64,467637.34,271480.81,87517.57,49446.3,0.51,0.189,2.42,6.53,19931018,113925.36,1.18,31.73,33.57,40.77,21.48,15884
2848,2089,新 海 宜,通信设备,江苏,174.86,9.33,13.75,514535.91,218821.97,128407.07,36654.9,0.27,0.009,1.39,4.77,20061130,76939.3,0.56,-20.44,214.81,22.05,4.72,50270
2849,300441,鲍斯股份,机床制造,浙江,53.73,0.91,3.68,212118.02,75722.71,45115.68,81446.81,2.21,0.199,3.78,5.66,20150423,18274.28,0.5,123.51,185.6,38.15,15.14,20091
2850,600354,敦煌种业,种植业,甘肃,4.17,4.48,5.28,320583.75,214077.09,55810.8,90393.36,1.71,0.519,2.22,3.9,20040115,-29314.35,-0.56,-15.12,558.53,25.07,302.22,52379
2851,600428,中远海特,水运,广东,345.58,16.9,21.47,2099120.25,296009.28,1568600.5,428154.0,1.99,0.005,4.36,1.63,20020418,234121.92,1.09,17.85,1103.89,13.48,0.69,126180
2852,300580,贝斯特,汽车配件,江苏,33.04,0.5,2.0,145151.48,84317.74,48044.0,68078.0,3.4,0.17,5.86,3.47,20170111,25944.45,1.3,0.0,0.0,40.49,21.28,28336
2853,603717,天域生态,环境保护,重庆,50.84,0.43,1.73,203015.52,188060.2,1895.45,65438.71,3.79,0.18,6.91,3.97,20170327,33619.9,1.95,0.0,0.0,28.93,11.39,41949
2854,2123,梦网集团,互联网,辽宁,29.61,5.86,8.62,683158.88,319159.03,47806.12,291239.63,3.38,0.18,5.96,1.79,20070328,115970.36,1.35,-2.98,5.22,30.3,12.98,50966
2855,151,中成股份,商贸代理,北京,59.28,2.67,2.96,240643.97,212063.02,3415.15,44202.65,1.49,0.075,3.48,5.1,20000906,15353.62,0.52,71.62,-8.23,12.86,4.05,41700
2856,600133,东湖高新,园区开发,湖北,2.69,5.38,6.34,2069152.38,1547193.13,86709.56,56897.58,0.9,1.083,4.04,2.89,19980212,112176.61,1.77,17.41,5861.98,11.64,55.22,60462
2857,600605,汇通能源,商贸代理,上海,108.33,1.47,1.47,123689.07,53504.48,54925.25,17890.89,1.21,0.036,3.95,3.97,19920327,17553.72,1.19,72.82,60.27,4.09,1.01,10010
2858,2017,东信和平,通信设备,广东,78.83,3.44,3.46,153479.27,118245.55,21617.67,21261.74,0.61,0.067,2.67,3.99,20040713,29960.45,0.86,-5.28,-14.12,27.67,4.04,40656
2859,300021,大禹节水,农业综合,甘肃,70.28,6.54,7.97,242546.52,186965.19,28680.3,73709.7,0.92,0.029,1.7,4.76,20091030,27800.0,0.35,23.85,90.28,29.84,11.83,40392
2860,300175,朗源股份,食品,山东,18.68,4.62,4.71,87279.93,41570.43,20894.93,6092.85,0.13,0.122,1.7,5.33,20110215,33710.23,0.72,-57.87,1040.12,7.09,82.32,36913
2861,300324,旋极信息,软件服务,北京,48.43,5.9,11.72,701661.25,421222.31,29361.73,308753.25,2.63,0.08,4.28,3.65,20120608,70140.74,0.6,174.59,149.01,47.1,16.07,19328
2862,603628,清源股份,电气设备,福建,114.37,0.68,2.74,169685.86,149404.8,13531.3,39734.0,1.45,0.04,3.32,5.48,20170112,21963.22,0.8,0.0,0.0,27.34,10.05,14265
2863,300138,晨光生物,食品,河北,28.3,2.66,3.67,242391.16,156586.13,50977.4,80889.71,2.2,0.22,4.27,2.84,20101105,37850.53,1.03,23.3,53.87,16.37,6.09,8416
2864,600724,宁波富达,区域地产,浙江,99.46,14.45,14.45,1533412.13,1276440.13,59551.17,26015.1,0.18,0.013,1.8,2.8,19960716,68733.2,0.48,-59.88,-92.03,28.72,2.86,34905
2865,300068,南都电源,电气设备,浙江,54.16,5.83,7.87,923157.31,595321.69,164323.77,404709.06,5.14,0.08,7.57,2.39,20100421,102399.46,1.3,28.0,8.96,14.26,3.51,36696
2866,811,烟台冰轮,工程机械,山东,18.61,6.05,6.53,515051.09,265050.63,67096.36,26795.15,0.41,0.135,3.68,2.74,19980528,139007.81,2.13,17.45,2090.7,28.99,13.28,20993
2867,300071,华谊嘉信,广告包装,北京,62.05,4.42,6.78,332953.28,169350.2,3526.87,1643.49,0.02,0.032,1.8,4.47,20100421,44937.03,0.66,3.11,5.73,18.39,2.97,25162
2868,600308,华泰股份,造纸,山东,13.9,11.68,11.68,1525172.88,625391.69,744174.38,224376.7,1.92,0.253,5.78,1.22,20000928,280520.56,2.4,30.62,318.4,14.57,4.69,82771
2869,600155,宝硕股份,证券,河北,122.56,4.13,17.4,3329225.25,2136273.25,23804.88,1372298.13,7.89,0.029,8.54,1.65,19980918,-60004.38,-0.34,32.21,583.89,42.15,55.77,19522
2870,600608,*ST沪科,普钢,上海,0.0,3.18,3.29,17953.9,13588.87,3091.55,43903.6,1.34,-0.019,-0.06,-136.83,19920327,-83399.31,-2.54,43.76,17.36,5.8,-22.12,30982
2871,159,国际实业,石油贸易,新疆,0.0,4.81,4.81,314378.41,198170.92,39627.68,37415.17,0.78,-0.041,4.51,1.44,20000926,120032.11,2.49,18.86,20.03,14.8,-32.64,74444
2872,300082,奥克股份,化工原料,辽宁,53.56,6.74,6.81,535373.5,264786.81,188300.88,169626.77,2.49,0.04,4.0,2.01,20100520,24576.21,0.36,31.81,294.56,9.08,2.47,26371
2873,300408,三环集团,元器件,广东,37.19,9.79,17.28,638434.94,481941.59,108480.63,13137.29,0.08,0.14,3.1,6.46,20141203,305940.28,1.77,1.5,3.31,47.03,34.33,19674
2874,721,西安饮食,酒店餐饮,陕西,0.0,4.36,4.99,113939.2,48945.06,32526.75,5551.46,0.11,-0.017,1.33,5.63,19970430,5924.49,0.12,0.07,31.09,33.59,-7.16,70851
2875,2577,雷柏科技,电脑设备,深圳,191.26,2.81,2.83,130967.7,83062.38,28157.02,97201.61,3.43,0.057,4.18,5.26,20110428,-9454.23,-0.33,12.57,20.06,27.8,5.65,39890
2876,2114,罗平锌电,铅锌,云南,303.05,2.72,3.23,233327.02,58064.96,61456.9,149544.06,4.62,0.018,5.41,3.97,20070215,-11239.85,-0.35,198.0,124.1,17.39,2.4,47367
2877,822,山东海化,化工原料,山东,13.26,8.95,8.95,372316.34,159313.11,162332.81,150701.56,1.68,0.377,2.78,3.6,19980703,-25260.88,-0.28,66.75,1173.96,23.3,15.15,66666
2878,2465,海格通信,通信设备,广东,358.85,18.43,23.07,1072966.38,634321.81,134049.86,277267.56,1.2,0.01,3.21,3.58,20100831,167482.02,0.73,23.94,-31.4,39.22,2.48,139191
2879,300256,星星科技,元器件,浙江,157.04,3.79,6.48,790863.31,386519.84,153893.09,257854.67,3.98,0.015,5.21,1.82,20110819,14038.15,0.22,39.33,7.47,11.82,0.68,45957
2880,300558,贝达药业,化学制药,浙江,70.83,0.41,4.01,221797.2,128715.11,38330.96,62699.95,1.56,0.188,4.98,10.71,20161107,84420.85,2.11,0.0,0.0,95.89,32.91,26591
2881,600272,开开实业,中成药,上海,143.79,1.6,2.43,100638.72,41595.4,16460.63,1545.25,0.06,0.023,1.98,6.78,20010228,10170.8,0.42,2.63,29.14,22.38,2.17,31456
2882,300182,捷成股份,软件服务,北京,24.35,13.79,25.55,1367328.75,562239.5,16706.22,456742.75,1.79,0.204,3.71,2.68,20110222,224525.52,0.88,32.85,29.49,43.09,28.7,22000
2883,2515,金字火腿,食品,浙江,253.86,6.16,9.78,213736.77,62518.63,47531.31,18804.72,0.19,0.019,1.42,6.66,20101203,18581.78,0.19,109.81,4.24,50.26,9.56,40843
2884,1696,宗申动力,摩托车,重庆,27.36,8.91,11.45,672473.0,429724.09,84112.46,54734.1,0.48,0.068,3.15,2.37,19970306,158450.22,1.38,18.39,-13.24,17.01,5.86,104739
2885,968,蓝焰控股,煤炭开采,山西,26.93,2.6,9.68,725251.88,303462.56,314671.5,97557.36,1.01,0.29,3.02,4.6,20000622,78068.42,0.81,36.04,129.26,37.77,31.05,25010
2886,600510,黑牡丹,全国地产,江苏,28.57,7.96,10.47,1934866.75,1425205.0,93900.81,298866.0,2.85,0.069,7.35,1.08,20020618,235191.72,2.25,12.13,18.75,14.13,4.38,28241
2887,300663,科蓝软件,软件服务,北京,0.0,0.33,1.31,71009.4,67486.02,199.91,20156.32,1.53,-0.157,4.19,5.44,20170608,9862.57,0.75,0.0,0.0,39.4,-31.97,64180
2888,600360,华微电子,半导体,吉林,108.56,7.38,7.38,379621.19,222102.45,112241.97,49758.62,0.67,0.017,2.76,2.69,20010316,70633.4,0.96,27.6,44.86,21.89,3.59,78244
2889,2740,爱迪尔,服饰,深圳,52.31,1.66,3.31,252593.41,223007.52,5122.85,59109.7,1.79,0.094,4.28,2.31,20150122,44255.1,1.34,99.45,72.2,7.66,3.51,21594
2890,300484,蓝海华腾,电气设备,深圳,39.38,0.94,2.08,98428.36,93038.65,3894.43,18632.95,0.9,0.166,3.1,8.45,20160322,31854.73,1.53,56.65,34.01,45.67,25.72,14419
2891,965,天保基建,区域地产,天津,11.28,10.09,10.09,861895.38,717550.94,10815.78,193274.45,1.92,0.175,4.86,1.63,20000406,183986.67,1.82,-10.11,123.28,57.64,37.39,39371
2892,2771,真视通,软件服务,北京,69.92,0.71,1.62,92454.47,77912.71,11899.33,19851.2,1.23,0.184,3.73,6.88,20150629,22861.32,1.41,8.37,-7.91,25.95,7.94,18243
2893,652,泰达股份,批发业,天津,0.0,14.66,14.76,3257371.25,2525650.75,45364.21,68522.28,0.46,-0.018,2.37,2.29,19961128,92143.95,0.62,37.44,-1239.68,2.44,-0.83,121181
2894,603517,绝味食品,食品,湖南,29.51,0.5,4.1,287925.78,174423.13,49873.55,76670.93,1.87,0.32,5.67,5.82,20170317,108466.77,2.65,0.0,0.0,34.67,13.09,48086
2895,2127,南极电商,互联网,江苏,212.7,9.68,15.38,202116.91,131194.11,381.92,52833.8,0.34,0.017,1.01,14.08,20070418,56030.86,0.36,64.57,58.27,72.98,36.85,19586
2896,600685,中船防务,船舶,广东,538.59,5.49,14.14,4390349.0,2818423.5,1076392.38,686786.63,4.86,0.013,7.33,3.83,19931028,119206.85,0.84,-5.91,1677.09,8.33,0.45,60388
2897,300435,中泰股份,机械基件,浙江,46.87,0.83,2.45,111824.61,98330.86,7191.78,15989.23,0.65,0.142,2.94,4.52,20150326,30086.27,1.23,53.7,20.17,25.6,16.93,13508
2898,600566,济川药业,中成药,湖北,24.64,8.1,8.1,519901.25,279448.59,141035.48,152669.3,1.89,0.719,4.45,7.97,20010822,151262.19,1.87,19.39,32.1,85.31,20.7,10922
2899,603538,美诺华,化学制药,浙江,58.75,0.3,1.2,138435.17,77913.18,23893.7,52179.05,4.35,0.12,9.2,2.83,20170407,45213.05,3.77,0.0,0.0,35.46,9.13,29922
2900,695,滨海能源,供气供热,天津,0.0,2.22,2.22,105826.15,36543.59,65814.03,7612.75,0.34,-0.075,1.4,8.05,19970218,-807.28,-0.04,14.28,-308.36,-1.03,-6.43,14358
2901,603929,亚翔集成,装修装饰,江苏,26.4,0.53,2.13,154872.22,150291.52,2394.0,26174.14,1.23,0.381,4.38,4.59,20161230,41869.98,1.96,0.0,0.0,13.92,8.33,17974
2902,300315,掌趣科技,互联网,北京,33.36,26.43,27.58,1049392.0,197277.63,10577.75,409501.72,1.48,0.059,3.11,2.52,20120511,150645.27,0.55,-10.23,-26.88,62.24,35.45,207558
2903,603028,赛福天,钢加工,江苏,77.54,1.16,2.21,93771.82,49721.01,35301.7,19095.5,0.86,0.085,3.1,4.26,20160331,25254.92,1.14,6.82,-13.79,21.5,7.24,33579
2904,600343,航天动力,航空,陕西,513.17,6.38,6.38,436847.94,327567.75,74736.57,118932.22,1.86,0.009,3.45,5.1,20030408,32234.9,0.51,42.24,3.16,11.71,1.5,84590
2905,603817,海峡环保,环境保护,福建,71.0,1.13,4.5,189071.48,33828.7,89326.8,62364.46,1.39,0.06,3.04,4.65,20170220,27470.4,0.61,0.0,0.0,55.8,26.17,70135
2906,2607,亚夏汽车,汽车服务,安徽,36.31,7.05,8.2,419946.19,219731.34,80005.99,107756.13,1.31,0.03,2.3,1.9,20110810,31088.97,0.38,-2.17,99.0,7.41,1.78,31474
2907,612,焦作万方,铝,河南,53.83,9.99,11.92,730153.69,138255.94,261382.09,160634.2,1.35,0.09,3.89,2.5,19960926,143619.55,1.2,5.71,17.65,1.84,4.72,59638
2908,300020,银江股份,软件服务,浙江,49.07,6.19,6.56,594325.5,425726.66,19398.73,135190.31,2.06,0.129,4.69,2.69,20091030,81437.72,1.24,10.78,-58.26,24.98,9.03,60194
2909,701,厦门信达,综合类,福建,33.52,3.78,4.07,2437455.0,2079225.75,157184.22,199054.02,4.9,0.04,12.45,1.09,19970226,72506.9,1.78,43.65,40.39,3.25,0.41,43520
2910,300546,雄帝科技,元器件,深圳,72.47,0.33,1.35,71466.71,66111.46,1148.2,19159.71,1.42,0.19,4.27,6.25,20160928,25705.46,1.9,36.72,29.27,59.59,17.92,16634
2911,2135,东南网架,建筑施工,浙江,54.35,6.71,8.55,851338.13,633066.13,142288.16,91545.22,1.07,0.038,2.88,2.87,20070530,60357.46,0.71,40.9,69.76,10.06,2.12,52900
2912,300597,吉大通信,通信设备,吉林,334.31,0.6,2.4,87511.84,83279.57,2562.57,21331.72,0.89,0.011,2.89,5.19,20170123,21350.11,0.89,0.0,0.0,20.32,3.9,32773
2913,603223,恒通股份,公路,山东,44.26,0.79,1.2,95011.53,30255.09,41139.64,28106.4,2.34,0.134,5.42,4.37,20150630,23134.31,1.93,86.12,37.88,7.81,2.29,13860
2914,603398,邦宝益智,文教休闲,广东,70.63,0.53,2.11,63572.92,36972.65,8121.99,20298.11,0.96,0.136,2.79,6.87,20151209,14422.13,0.68,4.77,-3.3,34.96,19.74,17535
2915,300065,海兰信,软件服务,北京,91.21,2.74,3.62,182801.59,115642.11,7412.49,79105.78,2.18,0.056,3.55,5.79,20100326,22024.38,0.61,13.69,77.82,48.78,14.86,13504
2916,300666,江丰电子,元器件,浙江,162.39,0.55,2.19,89357.8,50303.93,26052.57,18934.43,0.87,0.11,2.39,12.8,20170615,10424.9,0.48,0.0,0.0,31.63,8.22,103234
2917,601666,平煤股份,煤炭开采,河南,13.31,23.61,23.61,3915692.5,1290420.13,2210948.5,332259.0,1.41,0.134,4.81,1.49,20061123,367911.09,1.56,102.96,7962.83,19.19,5.97,86618
2918,600760,中航黑豹,汽车整车,山东,0.0,3.45,3.45,145645.86,72680.28,32919.34,57639.69,1.67,-0.079,1.19,27.53,19961011,-52342.5,-1.52,4.98,34.53,8.47,-4.96,61219
2919,996,中国中期,公路,北京,235.04,3.45,3.45,69751.75,13174.47,442.76,26667.88,0.77,0.015,1.81,7.63,20000718,8893.83,0.26,-18.58,95.43,11.02,44.97,45914
2920,300535,达威股份,化工原料,四川,44.43,0.32,0.6,69655.21,50532.15,13423.98,31399.86,5.26,0.235,10.7,3.9,20160812,23588.35,3.95,21.68,31.26,49.72,20.02,13401
2921,603198,迎驾贡酒,白酒,安徽,24.2,1.66,8.0,483714.19,328171.69,130159.6,126300.05,1.58,0.412,4.72,4.22,20150528,149212.06,1.87,3.4,-0.32,61.03,21.07,39732
2922,300188,美亚柏科,软件服务,福建,664.41,2.96,4.96,249936.3,146575.72,26196.95,86206.35,1.74,0.007,3.78,4.77,20110316,56976.51,1.15,38.79,220.05,60.03,2.33,41596
2923,2280,联络互动,软件服务,浙江,69.0,12.65,21.77,1358197.88,803218.94,120356.2,313962.31,1.44,0.033,2.87,3.14,20090821,80786.1,0.37,-19.02,-26.93,54.56,39.33,181719
2924,603626,科森科技,专用机械,江苏,116.58,0.53,2.11,264218.78,132475.42,84503.78,87277.63,4.14,0.3,7.36,8.63,20170209,42418.03,2.01,28.23,-20.84,27.91,7.39,8961
2925,600746,江苏索普,化工原料,江苏,18.52,3.05,3.06,76223.61,40834.87,20186.01,6207.23,0.2,0.153,1.59,7.15,19960918,7868.55,0.26,50.65,3669.64,26.69,22.31,14622
2926,603098,森特股份,装修装饰,北京,95.59,0.63,4.0,204647.22,172138.56,17470.88,46800.65,1.17,0.058,4.04,5.49,20161216,62808.93,1.57,0.0,0.0,28.37,10.22,25241
2927,300444,双杰电气,电气设备,北京,0.0,1.14,3.26,163509.45,117345.97,18547.38,31080.52,0.95,-0.06,3.01,6.9,20150423,26724.7,0.82,7.07,-280.65,21.86,-14.69,18213
2928,300025,华星创业,通信设备,浙江,208.96,3.4,4.29,302475.47,207372.95,8226.12,3179.32,0.07,0.009,2.1,3.6,20091030,42600.42,0.99,55.19,-25.74,30.51,1.37,19929
2929,300160,秀强股份,玻璃,江苏,21.36,5.92,5.98,199385.97,84861.47,48675.71,23021.42,0.39,0.105,2.16,4.15,20110113,40755.1,0.68,21.05,72.43,35.58,16.58,24471
2930,601918,新集能源,煤炭开采,安徽,16.73,25.91,25.91,3144210.25,260954.42,1551123.75,178900.02,0.69,0.07,1.84,2.56,20071219,-68415.53,-0.26,51.47,934.47,42.39,10.06,202767
2931,600596,新安股份,农药化肥,浙江,31.93,6.79,7.05,858921.5,379240.47,305509.97,75216.42,1.07,0.09,6.02,1.88,20010906,217532.3,3.08,5.79,231.99,16.75,3.37,50901
2932,2780,三夫户外,其他商业,北京,2915.13,0.51,1.01,54961.51,40949.05,1153.22,13793.55,1.36,0.005,3.89,6.89,20151209,14766.95,1.46,16.23,-93.09,43.96,0.28,20362
2933,300331,苏大维格,元器件,江苏,104.35,1.3,2.26,180759.66,94273.05,30736.48,93904.46,4.15,0.052,5.91,3.65,20120628,14362.94,0.64,92.17,158.73,29.59,6.11,24712
2934,600391,航发科技,航空,四川,679.8,3.3,3.3,561561.31,343391.56,161562.0,101153.42,3.06,0.01,5.27,4.99,20011212,30324.11,0.92,-14.94,-46.44,16.21,0.8,47888
2935,700,模塑科技,汽车配件,江苏,24.66,6.97,7.17,626437.75,192959.27,142178.77,19291.11,0.27,0.081,4.49,1.78,19970228,128447.07,1.79,6.28,-16.2,22.2,6.91,42528
2936,2343,慈文传媒,影视音像,浙江,100.72,2.2,3.15,408353.16,297974.72,3578.62,10543.88,0.34,0.091,4.37,8.38,20100126,81505.5,2.59,-10.88,39.36,44.88,25.73,13147
2937,300184,力源信息,元器件,湖北,29.09,2.96,6.58,644816.13,375672.16,21878.05,308947.34,4.69,0.29,6.16,2.2,20110222,29817.81,0.45,452.12,597.24,7.23,4.29,32000
2938,600476,湘邮科技,软件服务,湖南,1345.57,1.61,1.61,40689.2,33179.53,3986.76,13590.37,0.84,0.009,1.24,18.53,20031210,-11100.0,-0.69,-31.86,132.57,24.05,1.56,23351
2939,300496,中科创达,软件服务,北京,124.39,2.18,4.02,252780.22,163879.91,7244.42,62107.55,1.54,0.066,2.82,11.62,20151210,32438.46,0.81,39.04,-18.97,44.6,11.91,45045
2940,158,常山股份,纺织,河北,0.0,10.15,16.53,1182317.63,657633.19,136146.3,327852.31,1.98,-0.008,3.47,3.1,20000724,94194.0,0.57,6.67,54.01,6.76,-0.63,57251
2941,600538,国发股份,农药化肥,广西,0.0,4.64,4.64,92313.24,55088.88,30994.25,58689.13,1.26,-0.028,1.37,4.42,20030114,-45058.93,-0.97,-19.26,-5.18,13.25,-6.95,26718
2942,856,冀东装备,机械基件,河北,690.49,2.27,2.27,167223.55,131175.88,7563.77,38870.01,1.71,0.022,1.31,22.79,19980813,-35419.03,-1.56,72.97,-91.01,10.65,0.56,78434
2943,600395,盘江股份,煤炭开采,贵州,12.42,16.55,16.55,1193676.38,424441.34,283088.69,242938.8,1.47,0.159,3.92,2.02,20010531,137097.41,0.83,95.0,347.85,36.63,18.16,53813
2944,601000,唐山港,港口,河北,18.87,40.16,45.58,1928948.25,490543.06,1052820.0,355001.03,0.78,0.074,3.05,1.83,20100705,511139.81,1.12,3.79,22.71,36.08,23.99,109851
2945,2636,金安国纪,元器件,上海,21.7,2.46,7.28,329334.38,234488.38,80245.8,19133.28,0.26,0.209,2.59,7.02,20111125,90844.81,1.25,35.57,280.67,31.63,18.03,43483
2946,600352,浙江龙盛,染料涂料,浙江,17.18,30.6,32.53,4255725.0,2710753.5,496936.06,155234.55,0.48,0.311,4.91,2.18,20030801,1035430.13,3.18,19.5,4.83,37.1,13.48,146839
2947,603578,三星新材,玻璃,浙江,74.29,0.22,0.88,54433.61,44490.37,6988.85,26175.89,2.97,0.19,5.17,9.26,20170306,8827.38,1.0,0.0,0.0,30.6,18.12,24159
2948,2689,远大智能,运输设备,辽宁,0.0,9.42,9.56,239913.77,143376.09,51696.46,12634.76,0.13,-0.039,1.54,4.23,20120717,25356.42,0.27,1.54,5.75,29.83,-26.81,72839
2949,2755,东方新星,建筑施工,北京,639.13,0.35,1.01,73636.5,65113.65,3482.43,14027.8,1.38,0.023,5.04,5.89,20150515,23813.57,2.35,139.54,156.87,20.85,1.53,20133
2950,600150,中国船舶,船舶,上海,0.0,13.78,13.78,5250428.0,3785642.75,1097099.5,462527.91,3.36,-0.052,10.8,2.36,19980520,824530.56,5.98,-29.8,-162.17,10.56,-1.75,147488
2951,62,深圳华强,商贸代理,深圳,47.83,6.67,7.21,774570.69,414110.91,31781.5,97164.13,1.35,0.271,5.56,4.66,19970130,203463.5,2.82,37.39,51.5,18.08,6.32,44810
2952,300193,佳士科技,专用机械,深圳,31.13,3.66,5.07,253703.02,209925.7,35570.23,128007.22,2.52,0.141,4.35,2.02,20110322,37210.76,0.73,23.98,36.38,35.75,17.84,38532
2953,2049,紫光国芯,元器件,河北,77.36,6.0,6.07,454334.91,227554.05,30653.05,62544.01,1.03,0.088,5.38,5.06,20050606,192891.72,3.18,42.52,-14.91,29.91,13.3,45725
2954,2310,东方园林,建筑施工,北京,52.92,15.2,26.81,2588607.0,1891970.75,87290.56,176625.25,0.66,0.174,3.57,5.16,20091127,470345.44,1.75,70.79,57.4,31.94,9.38,74967
2955,300499,高澜股份,专用机械,广东,0.0,0.67,1.2,111002.4,82842.52,13253.51,21531.49,1.79,-0.044,4.92,4.69,20160202,22846.73,1.9,19.2,-53.47,32.47,-5.01,14570
2956,2578,闽发铝业,铝,福建,193.71,5.47,9.88,169144.61,82067.34,53136.88,22132.25,0.22,0.013,1.48,3.43,20110428,21646.77,0.22,11.91,88.57,9.38,2.52,33250
2957,603060,国检集团,建筑施工,北京,90.58,0.55,2.2,126813.1,77758.11,25800.23,44741.46,2.03,0.071,4.27,6.04,20161109,22961.86,1.04,0.0,0.0,40.63,10.19,30768
2958,901,航天科技,航空,黑龙江,136.16,3.24,4.09,580139.38,335783.72,81902.25,261174.59,6.38,0.052,8.68,3.28,19990401,54125.01,1.32,20.8,12.48,20.62,1.55,51716
2959,300161,华中数控,机床制造,湖北,0.0,1.61,1.73,209908.02,147169.09,28676.0,76462.75,4.43,-0.05,6.41,2.79,20110113,13979.37,0.81,45.47,59.26,33.12,-4.8,15483
2960,600717,天津港,港口,天津,19.42,16.75,16.75,3296073.75,925649.31,1400492.88,348111.28,2.08,0.165,9.34,1.37,19960614,871507.69,5.2,16.46,-2.47,22.93,8.45,138567
2961,300516,久之洋,电器仪表,湖北,78.7,0.35,1.2,131656.61,111100.26,8538.51,62806.51,5.23,0.191,9.91,6.06,20160602,39298.26,3.27,-8.33,9.47,44.86,32.16,22858
2962,300523,辰安科技,软件服务,北京,0.0,1.0,1.44,110278.36,93458.81,12680.26,40365.45,2.8,-0.045,5.37,8.28,20160726,21237.92,1.47,-16.75,-148.67,51.37,-4.34,12924
2963,600791,京能置业,全国地产,北京,197.43,4.52,4.53,497622.16,416316.22,1661.84,13215.23,0.29,0.014,3.41,3.22,19970130,85980.36,1.9,54.96,383.98,55.59,6.53,21492
2964,2487,大金重工,钢加工,辽宁,186.19,5.4,5.4,264077.66,170997.42,40874.55,76019.75,1.41,0.008,3.16,1.88,20101015,36159.43,0.67,-19.38,-79.67,17.22,3.31,45257
2965,600480,凌云股份,汽车配件,河北,24.05,3.62,4.51,1096832.88,669224.56,208562.31,173939.25,3.86,0.214,7.99,2.57,20030815,129500.61,2.87,47.29,57.23,20.04,3.45,50974
